"Required
必須","Partner
推獎","Category 
オファー類別","Length
時間","Key Stat
目標スタート","Score
目標","Text
テキスト"
篠宮可憐,宮尾美也,ラジオ,9,Total,13500,み、美也さんに、将棋の駆け引きについて教わりました。す、好きなことを語る美也さん、ゆったりした口調なのに、情熱がすごくて……き、聞いてる私も熱くなっちゃいました♪
篠宮可憐,宮尾美也,握手会,3,Total,23500,あ、握手会のお仕事、頑張ろうって、思って……。美也さんと相談して、手作りのクッキーを渡しました。少しは、気持ちが伝わってるといいな……。
篠宮可憐,福田のり子,ドラマ,3,Total,81000,の、のり子さん、怪我で引退するプロレスラーの娘役だったんですけど……感情の乗った、すごく引き込まれる演技で……。あ、後で聞いたら、実在の選手を思い出していたそうです。
篠宮可憐,福田のり子,ファッションショー,6,Visual,7000,ファッションショーで、のり子さんがレザージャケットを格好よく着こなしていて……。と、隣にいた私が見劣りしてなかったか心配です。もっと、派手な髪型の方がよかったかな……？
篠宮可憐,真壁瑞希,フェス,6,Vocal,4500,み、瑞希さん、大勢の人の前でも、落ち着いててすごいですよね……。でも、本当は瑞希さんも、緊張してるって……。そ、それを聞いて、もっとすごいって思うようになりました。
篠宮可憐,百瀬莉緒,レポーター,6,Vocal,9500,さ、サクランボ畑のレポートで……とっても、美味しかったです♪ で、でも、莉緒さんがセクシーな食べ方勝負って言い出して……。オンエア……と、とても見れません……。
篠宮可憐,百瀬莉緒,フェス,9,Total,31000,うう……、フェスの熱気で、立ち眩みしてしまいました……。 そしたら、莉緒さんが優しく介抱してくれて……。いつも支えられてばかりなので……いつか、お返しをしたいです。
篠宮可憐,永吉昴,慰安訪問,3,Visual,6000,ボール遊びしてる子達を、ひとりで外から見てた子がいたんです。でも、昴ちゃんがすぐ気づいて声をかけてて……。い、いつか私も……あんなふうにできるようになりたいです。
篠宮可憐,北上麗花,慰安訪問,6,Dance,36000,れ、麗花さんの発案で、小児病棟の子ども達とシャボン玉をしました。外に出るのは、久しぶりな子もいたみたいで、みんな笑顔を見せてくれて♪ 麗花さんも、すごく楽しそうでした♪
篠宮可憐,周防桃子,一日店長,6,Visual,32000,雑貨店でのお仕事でした。か、かわいい文具店やコスメって、つい集めたくなりますよね……。そ、そう言ったら、桃子ちゃんが、とても共感してくれました……。えへへ……。
篠宮可憐,周防桃子,TV番組MC,6,Vocal,6000,き、緊張してたら桃子ちゃんに、代ろうかって言われて……。で、でも、頼ってばかりじゃダメだから最後までやりました。桃子ちゃんも、頑張ったねって……嬉しかったです。えへへ♪
篠宮可憐,ジュリア,商品PRイベント,3,Total,75000,呼び込みを任されて……。と、戸惑ってたらジュリアさんが「カレンなら店頭で堂々としてたら大丈夫」って言ってくれたんです。それで頑張ったら、お客さんが集まってくれました♪
篠宮可憐,ジュリア,音楽番組,3,Vocal,9000,と、トークコーナーで……特技を紹介しました……。アコースティックギターを弾くジュリアさん……、なんだか雰囲気が柔らかくて、素敵で……。とっても幸せなひと時でした……！
篠宮可憐,白石紬,映画,6,Dance,5000,紬さん、衣装の着物を完璧に着こなしていました…。撮影が中断しても……、凛とした雰囲気が崩れることなく、ずっと素敵で……。私も、見習おうと思いました……！
篠宮可憐,白石紬,ラジオ,6,Vocal,33000,ら、ラジオで、紬さんと色々お話ししました。 着物のことや金沢のこと、飼ってる金魚のこと……。なんだか、落ち着いたコーナーになっちゃいましたけど……楽しかったです……♪
篠宮可憐,桜守歌織,レポーター,3,Visual,32000,こ、高級ブランドのショーの取材に行ったら、私と歌織さんがモデルさんに間違えられてしまって……。か、歌織さんが説明してくれなかったら、ショーに出てしまうところでした……。
篠宮可憐,桜守歌織,ラジオ,9,Vocal,33000,か、歌織さん、リズム感がいいからでしょうか……？ 歌紹介への入り方が、と、とってもスムーズで……。本物のＤＪみたいで、か、かっこよかったです……♪
篠宮可憐,PERFECT,,,,,き、緊張を乗り越えて、これまでになく、目立てた気がします……！ す、すごく、よくできたなって。
篠宮可憐,GOOD,,,,,Pさんにもらったアロマを支えに、きょ、今日も頑張りました……。思ったより、活躍できたかも……！
篠宮可憐,NORMAL,,,,,そ、それなりに頑張れたと思うんですが……。あまり、自信はないです……。
百瀬莉緒,天海春香,スポーツイベント,6,Dance,5000,アイドル大運動会、私達のチームは負けちゃったの。でも、春香ちゃんのひたむきな頑張りが、観客だけじゃなく私の気持ちも刺激しまくったわ。私の中では一等賞ね！
百瀬莉緒,如月千早,ラジオ,6,Vocal,22000,千早ちゃんっていつも冷静よね。今日のラジオ収録、私が変なこと言ってもすぐに訂正してくれるから助かったわ♪ でも本当は、年上の私に期待されてた役目だったのかしら？
百瀬莉緒,如月千早,トークショー,3,Dance,6000,毎日の習慣っていうテーマで話してきたの。千早ちゃんは歌のために腹筋してるんですって。お腹まわりも引き締まるって言ってたから……私も体型維持のために頑張ってみるわ♪
百瀬莉緒,星井美希,一日店長,3,Visual,30000,ネイルアートのお店の一日店長、美希ちゃん、すごく楽しそうだったわよ。やっぱり女の魅力は指先からよね。お互いにどんなネイルが似合うか、つい話し込んじゃったわ♪
百瀬莉緒,星井美希,旅番組,9,Dance,9500,美希ちゃんって、本当にかわいくて魅力的よね。だから、旅番組の撮影の合間に、秘訣を聞こうと思ったの。でも、休憩中はずっとお昼寝してて……あの自由さが、魅力なのかしら？
百瀬莉緒,萩原雪歩,グラビア撮影,6,Visual,30000,雪歩ちゃんが撮影の前に、自分のことちんちくりんだからって気にしてたの。そんなことないのにね。アダルティに変身させたら自信が持てるかしら……。お姉さんに任せてみない？
